number,street,unit,city,postcode,latitude,longitude,reason
5265,E LIVINGSTON AVE,,COLUMBUS,43232,39.94328,-82.8543751,no parcel; street parcels=920 dwelling=406
3262,ELIM MANOR CT,,COLUMBUS,43232,39.9232138,-82.9099646,no parcel; street parcels=1 dwelling=0
1289,YORKLAND RD,UNIT E,COLUMBUS,43232,39.9520467,-82.839715,no parcel; street parcels=34 dwelling=23
5880,YORKLAND CT,,COLUMBUS,43232,39.9525871,-82.8403565,no parcel; street parcels=1 dwelling=0
5695,MAPLE TREE LN,,COLUMBUS,43232,39.9269887,-82.8390525,no parcel; street parcels=0 dwelling=0
3200,ELIM MANOR CT,204,COLUMBUS,43232,39.9232056,-82.9088868,matched EXEMPT
3675,FARTHING LN,,COLUMBUS,43232,39.9126236,-82.9086053,matched COMMERCIAL
3681,FARTHING LN,,COLUMBUS,43232,39.9124841,-82.9084512,no parcel; street parcels=2 dwelling=0
3200,ELIM MANOR CT,216,COLUMBUS,43232,39.9232871,-82.9083248,matched EXEMPT
3180,ELIM MANOR CT,209,COLUMBUS,43232,39.9240736,-82.9083274,no parcel; street parcels=1 dwelling=0
2744,BRANDY DR,102,COLUMBUS,43232,39.921052,-82.8638142,no parcel; street parcels=1 dwelling=0
2740,BRANDY DR,102,COLUMBUS,43232,39.9210373,-82.8635115,no parcel; street parcels=1 dwelling=0
5716,GREENPINE ST,,COLUMBUS,43232,39.9258577,-82.8380736,no parcel; street parcels=0 dwelling=0
6329,MCNAUGHTEN CT,,COLUMBUS,43232,39.9537879,-82.8374107,no parcel; street parcels=1 dwelling=0
6571,MCNAUGHTEN CT,,COLUMBUS,43232,39.9537879,-82.8374107,no parcel; street parcels=1 dwelling=0
1514,JOSHUA RUN RD,,COLUMBUS,43232,39.9476051,-82.8370782,matched OTHER
2117,PINE GROVE LN,,COLUMBUS,43232,39.9358293,-82.8610868,no parcel; street parcels=1 dwelling=0
4975,COVENTRY CT S,,COLUMBUS,43232,39.9378116,-82.8613153,no parcel; street parcels=0 dwelling=0
4974,COVENTRY CT S,,COLUMBUS,43232,39.9381603,-82.8612973,no parcel; street parcels=0 dwelling=0
5960,SARANAC DR,,COLUMBUS,43232,39.9420571,-82.836173,matched EXEMPT
2116,PINE GROVE LN,,COLUMBUS,43232,39.9353645,-82.8604603,no parcel; street parcels=1 dwelling=0
4998,MYERS RD,,COLUMBUS,43232,39.9367376,-82.8601041,no parcel; street parcels=8 dwelling=0
5017,COVENTRY CT N,,COLUMBUS,43232,39.9391103,-82.8601203,no parcel; street parcels=0 dwelling=0
2058,PINE GROVE LN,,COLUMBUS,43232,39.9359019,-82.8593473,no parcel; street parcels=1 dwelling=0
5997,LAKE CLUB SQ,,COLUMBUS,43232,39.9377185,-82.8336913,no parcel; street parcels=1 dwelling=0
2150,RIVERDALE SQ E,,COLUMBUS,43232,39.9282796,-82.8993279,no parcel; street parcels=0 dwelling=0
5167,CEDAR DR,E,COLUMBUS,43232,39.935683,-82.8553671,no parcel; street parcels=24 dwelling=15
3754,BIRCHTREE LN,,COLUMBUS,43232,39.9198896,-82.8970007,no parcel; street parcels=0 dwelling=0
2207,DURANT AVE,,COLUMBUS,43232,39.9278006,-82.8947906,no parcel; street parcels=1 dwelling=0
3856,MAUMEE BAY WAY,,COLUMBUS,43232,39.9238143,-82.8930043,no parcel; street parcels=0 dwelling=0
5200,CEDAR DR,E,COLUMBUS,43232,39.9359327,-82.8544746,no parcel; street parcels=24 dwelling=15
1627,COPPERTREE RD,,COLUMBUS,43232,39.9452046,-82.8543207,no parcel; street parcels=2 dwelling=2
5469,RED BIRD CT,,COLUMBUS,43232,39.9437009,-82.8531789,no parcel; street parcels=1 dwelling=0
3888,MAUMEE BAY WAY,,COLUMBUS,43232,39.9241041,-82.8925353,no parcel; street parcels=0 dwelling=0
5539,HIBERNIA DR,C,COLUMBUS,43232,39.9524262,-82.8519188,no parcel; street parcels=1 dwelling=0
5401,LONSDALE PL S,UNIT D,COLUMBUS,43232,39.9416145,-82.8504187,no parcel; street parcels=0 dwelling=0
5415,YORKSHIRE TERRACE DR,7A,COLUMBUS,43232,39.9443702,-82.8508224,no parcel; street parcels=0 dwelling=0
5629,HIBERNIA DR,,COLUMBUS,43232,39.9518998,-82.8507701,no parcel; street parcels=1 dwelling=0
2221,SUNSHINE PL,,COLUMBUS,43232,39.927456,-82.8909069,no parcel; street parcels=1 dwelling=0
2198,SUNSHINE PL,,COLUMBUS,43232,39.9275115,-82.8898803,no parcel; street parcels=1 dwelling=0
2409,KIMBERLY PKWY N,,COLUMBUS,43232,39.9251331,-82.8888247,no parcel; street parcels=0 dwelling=0
2413,KIMBERLY PKWY N,,COLUMBUS,43232,39.9251331,-82.8888247,no parcel; street parcels=0 dwelling=0
2112,MUIRWOOD DR,,COLUMBUS,43232,39.928317,-82.8887223,no parcel; street parcels=1 dwelling=0
3359,WINTER LANE PARK,,COLUMBUS,43232,39.9112324,-82.8491422,no parcel; street parcels=0 dwelling=0
5418,LONSDALE PL S,UNIT A,COLUMBUS,43232,39.941954,-82.8499845,no parcel; street parcels=0 dwelling=0
2675,BRICE RD,,COLUMBUS,43232,39.9264423,-82.8351531,matched COMMERCIAL
2667,BRICE RD,,COLUMBUS,43232,39.9269671,-82.8351657,no parcel; street parcels=386 dwelling=177
1745,LONSDALE PL E,UNIT B,COLUMBUS,43232,39.9421132,-82.8484396,no parcel; street parcels=0 dwelling=0
3266,WINTER LANE PARK,,COLUMBUS,43232,39.9123645,-82.8477989,no parcel; street parcels=0 dwelling=0
5516,E LIVINGSTON AVE,,COLUMBUS,43232,39.9438702,-82.8478427,no parcel; street parcels=920 dwelling=406
5515,CANTARA PL,6,COLUMBUS,43232,39.9454542,-82.8481441,no parcel; street parcels=0 dwelling=0
3130,S HAMILTON RD,,COLUMBUS,43232,39.9127878,-82.8794609,no parcel; street parcels=753 dwelling=242
4404,CROSSROADS CENTER,,COLUMBUS,43232,39.9208204,-82.8784836,no parcel; street parcels=0 dwelling=0
5605,CHATTERTON RD,,COLUMBUS,43232,39.9129823,-82.8457125,no parcel; street parcels=12 dwelling=0
2851,CITIZENS PL,F,COLUMBUS,43232,39.9167221,-82.8775153,no parcel; street parcels=1 dwelling=0
2791,CITIZENS PL,H,COLUMBUS,43232,39.9183333,-82.8778471,no parcel; street parcels=1 dwelling=0
2834,WYMAN CT,D,COLUMBUS,43232,39.9176131,-82.8753344,no parcel; street parcels=0 dwelling=0
4540,LAKE SIDE N,B,COLUMBUS,43232,39.9270732,-82.8750637,no parcel; street parcels=0 dwelling=0
4599,REFUGEE RD,2B,COLUMBUS,43232,39.9139185,-82.8739437,no parcel; street parcels=267 dwelling=119
4581,MONMOUTH CT,,COLUMBUS,43232,39.9177227,-82.8742948,no parcel; street parcels=0 dwelling=0
4551,LAKE SIDE S,A,COLUMBUS,43232,39.9233321,-82.8742949,no parcel; street parcels=0 dwelling=0
4619,REFUGEE RD,2A,COLUMBUS,43232,39.9145327,-82.8730385,no parcel; street parcels=267 dwelling=119
4619,REFUGEE RD,1C,COLUMBUS,43232,39.9146922,-82.8729613,no parcel; street parcels=267 dwelling=119
4617,HEBRIDES DR,D,COLUMBUS,43232,39.9172722,-82.872994,no parcel; street parcels=0 dwelling=0
2813,TENNYSON BLVD,211,COLUMBUS,43232,39.9181828,-82.8736021,no parcel; street parcels=0 dwelling=0
2810,TENNYSON BLVD,B,COLUMBUS,43232,39.9182574,-82.8731195,no parcel; street parcels=0 dwelling=0
2361,SHORE BLVD E,G,COLUMBUS,43232,39.926613,-82.8737721,no parcel; street parcels=0 dwelling=0
4661,REFUGEE RD,2C,COLUMBUS,43232,39.9133456,-82.8719783,no parcel; street parcels=267 dwelling=119
2824,TENNYSON BLVD,D,COLUMBUS,43232,39.917822,-82.8727595,no parcel; street parcels=0 dwelling=0
2962,NATHANIEL BLVD,A,COLUMBUS,43232,39.9154177,-82.8716767,no parcel; street parcels=0 dwelling=0
4630,HILTON CORPORATE DR,114,COLUMBUS,43232,39.9359402,-82.871927,no parcel; street parcels=3 dwelling=0
4650,HILTON CORPORATE DR,211,COLUMBUS,43232,39.9359307,-82.8710847,no parcel; street parcels=3 dwelling=0
1295,STEVENLANE BLVD,,COLUMBUS,43232,39.952092,-82.8429836,no parcel; street parcels=24 dwelling=0
5685,BAIRSFORD CIR N,1,COLUMBUS,43232,39.9341052,-82.8409874,no parcel; street parcels=0 dwelling=0
5675,BAIRSFORD CIR N,20,COLUMBUS,43232,39.9342794,-82.8412892,no parcel; street parcels=0 dwelling=0
5810,KARENWAY DR,,COLUMBUS,43232,39.9517815,-82.8417325,matched OTHER
3023,ELIM ESTATES DR,,COLUMBUS,43232,39.9241216,-82.9120757,matched OTHER
1310,MCKAHAN AVE,,COLUMBUS,43232,39.9517848,-82.8412764,matched OTHER
194,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
624,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
158,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
90,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
2575,SILVER OAK DR,,COLUMBUS,43232,39.9268076,-82.8408915,no parcel; street parcels=1 dwelling=0
5843,MCKAHAN CT,,COLUMBUS,43232,39.9524717,-82.841092,matched OTHER
1798,CHANNINGWAY CT W,,COLUMBUS,43232,39.9420884,-82.8396076,no parcel; street parcels=0 dwelling=0
2319,HAMILTON RD,,COLUMBUS,43232,39.9272729,-82.8805834,no parcel; street parcels=753 dwelling=242
2843,CITIZENS PL,G,COLUMBUS,43232,39.9172894,-82.8775548,no parcel; street parcels=1 dwelling=0
5591,AUTUMN CHASE DR,A,COLUMBUS,43232,39.9419206,-82.8451643,no parcel; street parcels=1 dwelling=0
5565,HUTCHINSTONE RD,,COLUMBUS,43232,39.9256838,-82.8431323,no parcel; street parcels=0 dwelling=0
2810,CITIZENS PL,C,COLUMBUS,43232,39.9178609,-82.8770084,no parcel; street parcels=1 dwelling=0
2774,CITIZENS PL,H,COLUMBUS,43232,39.9189027,-82.8760583,no parcel; street parcels=1 dwelling=0
2748,CITIZENS PL,C,COLUMBUS,43232,39.9192507,-82.8759992,no parcel; street parcels=1 dwelling=0
2400,SHORE BLVD W,,COLUMBUS,43232,39.9256018,-82.8751666,no parcel; street parcels=0 dwelling=0
5560,CHANTRY DR,,COLUMBUS,43232,39.9253105,-82.8421749,no parcel; street parcels=16 dwelling=0
5820,HALLRIDGE CIR,,COLUMBUS,43232,39.9477182,-82.8426276,no parcel; street parcels=0 dwelling=0
5340,HALLRIDGE CIR,,COLUMBUS,43232,39.9475905,-82.8420819,no parcel; street parcels=0 dwelling=0
4595,REFUGEE RD,3D,COLUMBUS,43232,39.9144392,-82.8739867,no parcel; street parcels=267 dwelling=119
4593,REFUGEE RD,1E,COLUMBUS,43232,39.9145638,-82.8740474,no parcel; street parcels=267 dwelling=119
4564,MANDEVILLE CT,D,COLUMBUS,43232,39.9160764,-82.8747034,no parcel; street parcels=0 dwelling=0
2870,WOOLWICH CT,104,COLUMBUS,43232,39.9169117,-82.8744142,no parcel; street parcels=0 dwelling=0
4582,HEMINGWAY CT,D,COLUMBUS,43232,39.9168161,-82.8740942,no parcel; street parcels=1 dwelling=0
4583,MONMOUTH CT,,COLUMBUS,43232,39.9177157,-82.8742201,no parcel; street parcels=0 dwelling=0
4583,ISINGTON CT,A,COLUMBUS,43232,39.9171707,-82.8740633,no parcel; street parcels=0 dwelling=0
2789,NEWCASTLE CT,,COLUMBUS,43232,39.9186249,-82.8744232,no parcel; street parcels=0 dwelling=0
4595,REFUGEE RD,2B,COLUMBUS,43232,39.9143549,-82.8738975,no parcel; street parcels=267 dwelling=119
4585,LAKE SIDE S,J,COLUMBUS,43232,39.923364,-82.873871,no parcel; street parcels=0 dwelling=0
4580,LAKE SIDE N,B,COLUMBUS,43232,39.9270197,-82.873959,no parcel; street parcels=0 dwelling=0
198,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
402,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
5854,MCKAHAN CT,,COLUMBUS,43232,39.9526197,-82.8408364,no parcel; street parcels=14 dwelling=0
4651,REFUGEE RD,2B,COLUMBUS,43232,39.9144411,-82.8723729,matched COMMERCIAL
4626,CHANNING TER,B,COLUMBUS,43232,39.9157209,-82.8726625,no parcel; street parcels=0 dwelling=0
4659,COLERIDGE CT,,COLUMBUS,43232,39.9158163,-82.8721024,no parcel; street parcels=0 dwelling=0
2942,NATHANIEL BLVD,C,COLUMBUS,43232,39.9156988,-82.8715977,no parcel; street parcels=0 dwelling=0
1285,YORKLAND RD,UNIT H,COLUMBUS,43232,39.9518448,-82.8401758,no parcel; street parcels=34 dwelling=23
5878,YORKLAND CT,UNIT L,COLUMBUS,43232,39.9525103,-82.8397188,no parcel; street parcels=1 dwelling=0
1524,ABRAHAM WOODS,,COLUMBUS,43232,39.9479516,-82.8379268,no parcel; street parcels=0 dwelling=0
3178,WEBSTER DR,,COLUMBUS,43232,39.915539,-82.9115364,no parcel; street parcels=0 dwelling=0
6709,MCNAUGHTEN CT,,COLUMBUS,43232,39.9537879,-82.8374107,no parcel; street parcels=1 dwelling=0
6613,MCNAUGHTEN CT,,COLUMBUS,43232,39.9537879,-82.8374107,no parcel; street parcels=1 dwelling=0
2797,BERWICK SQ,,COLUMBUS,43232,39.9142121,-82.910665,no parcel; street parcels=1 dwelling=0
3102,ROTUNDA CT N,,COLUMBUS,43232,39.9273643,-82.9100356,matched COMMERCIAL
3136,AMBERFIELD DR,,COLUMBUS,43232,39.9124623,-82.8641153,matched OTHER
1640,IDLEWILD DR,,COLUMBUS,43232,39.9437911,-82.8322384,matched EXEMPT
2780,GROSSE POINT,,COLUMBUS,43232,39.9146322,-82.9085174,no parcel; street parcels=0 dwelling=0
2782,GROSSE POINT,,COLUMBUS,43232,39.9145752,-82.9084917,no parcel; street parcels=0 dwelling=0
3200,ELIM MANOR CT,217,COLUMBUS,43232,39.9233406,-82.9082675,matched EXEMPT
3171,WABASH CT S,,COLUMBUS,43232,39.9252505,-82.9081304,no parcel; street parcels=0 dwelling=0
4798,LARAINE CT,201,COLUMBUS,43232,39.9204526,-82.863807,no parcel; street parcels=0 dwelling=0
2034,NOE-BIXBY RD,,COLUMBUS,43232,39.9360186,-82.8613771,matched COMMERCIAL
1925,OLDE COVENTRY RD,,COLUMBUS,43232,39.9371439,-82.8612582,no parcel; street parcels=0 dwelling=0
6066,CHANNINGWAY BLVD,,COLUMBUS,43232,39.9392109,-82.8316078,no parcel; street parcels=0 dwelling=0
4996,MYERS RD,,COLUMBUS,43232,39.9367385,-82.8601933,matched COMMERCIAL
1921,OLDE COVENTRY RD E,,COLUMBUS,43232,39.9371573,-82.8601735,no parcel; street parcels=0 dwelling=0
5052,COVENTRY CT N,B,COLUMBUS,43232,39.9390581,-82.8590348,no parcel; street parcels=0 dwelling=0
5121,CEDAR DR,H,COLUMBUS,43232,39.9358533,-82.8567299,no parcel; street parcels=24 dwelling=15
5145,CEDAR DR,L,COLUMBUS,43232,39.9357982,-82.8558983,no parcel; street parcels=24 dwelling=15
5167,CEDAR DR,K,COLUMBUS,43232,39.9356775,-82.8552755,no parcel; street parcels=24 dwelling=15
2810,BANWICK RD,,COLUMBUS,43232,39.9257632,-82.9220515,no parcel; street parcels=9 dwelling=0
3649,RIVERDALE SQ,,COLUMBUS,43232,39.9288187,-82.8997669,no parcel; street parcels=0 dwelling=0
3660,RIVERDALE SQ,,COLUMBUS,43232,39.9292006,-82.8990899,no parcel; street parcels=0 dwelling=0
3729,BUCKMAN ST,,COLUMBUS,43232,39.9146799,-82.8982075,no parcel; street parcels=0 dwelling=0
3722,BIRCHTREE LN,,COLUMBUS,43232,39.9198237,-82.8979752,no parcel; street parcels=0 dwelling=0
2316,RANDY CT,,COLUMBUS,43232,39.9247534,-82.8977136,no parcel; street parcels=0 dwelling=0
3709,CHARBERT CT,,COLUMBUS,43232,39.9206845,-82.8963345,no parcel; street parcels=0 dwelling=0
3722,DAWN CT,,COLUMBUS,43232,39.9204523,-82.8960016,no parcel; street parcels=0 dwelling=0
2213,COURTSIDE DR,E,COLUMBUS,43232,39.9273385,-82.8961651,no parcel; street parcels=2 dwelling=0
2231,COURTSIDE DR,C,COLUMBUS,43232,39.9270123,-82.8960544,no parcel; street parcels=2 dwelling=0
3737,CHARBERT CT,,COLUMBUS,43232,39.9208017,-82.8957825,no parcel; street parcels=0 dwelling=0
5415,YORKSHIRE TERRACE DR,7B,COLUMBUS,43232,39.9443689,-82.8507929,no parcel; street parcels=0 dwelling=0
5572,HIBERNIA DR,A,COLUMBUS,43232,39.953272,-82.8513266,no parcel; street parcels=1 dwelling=0
2876,BANWICK RD,,COLUMBUS,43232,39.9270867,-82.9206674,matched INDUSTRIAL
3681,KIDRON CT,,COLUMBUS,43232,39.9281854,-82.8952397,no parcel; street parcels=0 dwelling=0
5427,LONSDALE PL S,,COLUMBUS,43232,39.9415378,-82.849466,no parcel; street parcels=0 dwelling=0
5430,LONSDALE PL S,UNIT B,COLUMBUS,43232,39.9419345,-82.8496083,no parcel; street parcels=0 dwelling=0
5665,HIBERNIA DR,B,COLUMBUS,43232,39.9516185,-82.8498661,no parcel; street parcels=1 dwelling=0
5645,HIBERNIA DR,A,COLUMBUS,43232,39.9518557,-82.8501755,no parcel; street parcels=1 dwelling=0
5649,HIBERNIA DR,B,COLUMBUS,43232,39.95184,-82.8500637,no parcel; street parcels=1 dwelling=0
2249,SUNSHINE PL,,COLUMBUS,43232,39.9270907,-82.8909405,no parcel; street parcels=1 dwelling=0
2199,MUIRWOOD DR,,COLUMBUS,43232,39.9274142,-82.8886068,no parcel; street parcels=1 dwelling=0
3259,WINTER LANE PARK,,COLUMBUS,43232,39.9125627,-82.8482125,no parcel; street parcels=0 dwelling=0
5800,HIBERNIA DR,B,COLUMBUS,43232,39.954016,-82.8489946,no parcel; street parcels=1 dwelling=0
2625,WINCHESTER PIKE,,COLUMBUS,43232,39.9184891,-82.9174815,no parcel; street parcels=13 dwelling=4
4141,REFUGEE RD,,COLUMBUS,43232,39.914924,-82.885938,matched COMMERCIAL
2241,SEVILLE AVE,,COLUMBUS,43232,39.9276146,-82.8869356,no parcel; street parcels=1 dwelling=0
4247,DONLYN CT,,COLUMBUS,43232,39.9265641,-82.8841521,no parcel; street parcels=0 dwelling=0
1740,LONSDALE PL E,UNIT A,COLUMBUS,43232,39.942181,-82.8479674,no parcel; street parcels=0 dwelling=0
5515,CANTARA PL,2,COLUMBUS,43232,39.9455147,-82.8481381,no parcel; street parcels=0 dwelling=0
1557,BANDERA CT,,COLUMBUS,43232,39.9463004,-82.8478236,no parcel; street parcels=0 dwelling=0
4259,KIMBERLY PKWY,,COLUMBUS,43232,39.9255939,-82.8828839,no parcel; street parcels=1 dwelling=0
4230,S HAMILTON RD,,COLUMBUS,43232,39.9139795,-82.8826388,no parcel; street parcels=753 dwelling=242
5481,CHATFORD SQ,,COLUMBUS,43232,39.9346957,-82.8470335,no parcel; street parcels=1 dwelling=0
3281,REFUGEE RD,,COLUMBUS,43232,39.9170569,-82.9137552,matched COMMERCIAL
2690,S HAMILTON RD,,COLUMBUS,43232,39.9232213,-82.8791107,matched COMMERCIAL
2246,S HAMILTON RD,103,COLUMBUS,43232,39.9282332,-82.8777417,no parcel; street parcels=753 dwelling=242
2426,SHORE BLVD W,,COLUMBUS,43232,39.9250912,-82.8754792,no parcel; street parcels=0 dwelling=0
4520,LAKE SIDE N,,COLUMBUS,43232,39.9274894,-82.8751677,no parcel; street parcels=0 dwelling=0
5589,AUTUMN CHASE DR,B,COLUMBUS,43232,39.9419401,-82.8451353,no parcel; street parcels=1 dwelling=0
2870,WOOLWICH CT,204,COLUMBUS,43232,39.9169078,-82.874371,no parcel; street parcels=0 dwelling=0
4579,HEMINGWAY CT,B,COLUMBUS,43232,39.9164874,-82.8741323,no parcel; street parcels=1 dwelling=0
2451,SHORE BLVD E,A,COLUMBUS,43232,39.9247,-82.8746569,no parcel; street parcels=0 dwelling=0
2411,SHORE BLVD E,K,COLUMBUS,43232,39.9257316,-82.874363,no parcel; street parcels=0 dwelling=0
2429,SHORE BLVD E,,COLUMBUS,43232,39.9255107,-82.8742792,no parcel; street parcels=0 dwelling=0
5792,HALLRIDGE CIR,,COLUMBUS,43232,39.9481307,-82.8433323,no parcel; street parcels=0 dwelling=0
5840,REDAPPLE RIDGE,,COLUMBUS,43232,39.9439366,-82.8431511,no parcel; street parcels=0 dwelling=0
3018,ROTUNDA CT S,,COLUMBUS,43232,39.9261543,-82.9125199,no parcel; street parcels=0 dwelling=0
3047,ROTUNDA CT N,,COLUMBUS,43232,39.9265508,-82.9118521,no parcel; street parcels=0 dwelling=0
2884,NATHANIEL BLVD,,COLUMBUS,43232,39.9169672,-82.8716559,no parcel; street parcels=0 dwelling=0
2845,NATHANIEL BLVD,,COLUMBUS,43232,39.9178116,-82.8709207,matched COMMERCIAL
5860,HALLRIDGE CIR,,COLUMBUS,43232,39.9470104,-82.8423138,no parcel; street parcels=0 dwelling=0
5813,HALLRIDGE CIR,,COLUMBUS,43232,39.9472704,-82.8427467,no parcel; street parcels=0 dwelling=0
1383,YORKLAND RD,,COLUMBUS,43232,39.9505531,-82.8429448,matched COMMERCIAL
1365,YORKLAND RD,,COLUMBUS,43232,39.9514607,-82.8418922,matched OTHER
1285,MCKAHAN AVE,,COLUMBUS,43232,39.9524758,-82.8415867,matched OTHER
3059,ELIM ESTATES DR,,COLUMBUS,43232,39.924056,-82.9109706,matched OTHER
436,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
364,CHANTRY DR,,COLUMBUS,43232,39.9239132,-82.840289,no parcel; street parcels=16 dwelling=0
2621,SILVER OAK DR,,COLUMBUS,43232,39.9258331,-82.8408974,no parcel; street parcels=1 dwelling=0
2783,GROSSE POINT,,COLUMBUS,43232,39.9143643,-82.9090584,no parcel; street parcels=0 dwelling=0
2022,ZETTLER RD,,COLUMBUS,43232,39.9309067,-82.9095134,matched COMMERCIAL
4770,LARAINE CT,202,COLUMBUS,43232,39.9206296,-82.8646253,no parcel; street parcels=0 dwelling=0
2744,BRANDY DR,104,COLUMBUS,43232,39.9210564,-82.8638592,no parcel; street parcels=1 dwelling=0
5880,YORKLAND CT,UNIT D,COLUMBUS,43232,39.9526066,-82.8401979,no parcel; street parcels=1 dwelling=0
2798,GROSSE POINT,,COLUMBUS,43232,39.9144448,-82.9079386,no parcel; street parcels=0 dwelling=0
2209,WABASH CT W,APT 207,COLUMBUS,43232,39.9257999,-82.9082582,matched COMMERCIAL
3346,TRADAN DR,,COLUMBUS,43232,39.9148408,-82.9074842,no parcel; street parcels=1 dwelling=0
2036,NOE-BIXBY RD,,COLUMBUS,43232,39.9359686,-82.8613722,matched COMMERCIAL
6473,MCNAUGHTEN CT,,COLUMBUS,43232,39.9537879,-82.8374107,no parcel; street parcels=1 dwelling=0
6183,MCNAUGHTEN CT,,COLUMBUS,43232,39.9537879,-82.8374107,no parcel; street parcels=1 dwelling=0
3269,SUNMARK AVE,,COLUMBUS,43232,39.9143458,-82.8365952,no parcel; street parcels=0 dwelling=0
5007,COVENTRY CT N,,COLUMBUS,43232,39.9392744,-82.8603712,no parcel; street parcels=0 dwelling=0
2088,PINE GROVE LN,,COLUMBUS,43232,39.9353935,-82.8599576,no parcel; street parcels=1 dwelling=0
1858,COVENTRY LN,D,COLUMBUS,43232,39.9386503,-82.8600283,no parcel; street parcels=0 dwelling=0
1875,FOUNTAINVIEW CT,,COLUMBUS,43232,39.9410967,-82.8350735,matched COMMERCIAL
6011,LAKE CLUB SQ,,COLUMBUS,43232,39.9377797,-82.8334206,no parcel; street parcels=1 dwelling=0
6004,LAKE CLUB SQ,,COLUMBUS,43232,39.9383976,-82.8333273,matched COMMERCIAL
3598,RIVERDALE SQ,,COLUMBUS,43232,39.9291296,-82.9004326,no parcel; street parcels=0 dwelling=0
5861,CHANTRY DR,,COLUMBUS,43232,39.9228643,-82.8322149,no parcel; street parcels=16 dwelling=0
6024,LAKE CLUB CT,,COLUMBUS,43232,39.9393674,-82.8330894,no parcel; street parcels=1 dwelling=0
5099,CEDAR DR,H,COLUMBUS,43232,39.935423,-82.8572584,no parcel; street parcels=24 dwelling=15
2474,COURTRIGHT RD,,COLUMBUS,43232,39.9222501,-82.8974731,matched COMMERCIAL
2368,MALKA CT,,COLUMBUS,43232,39.9235239,-82.8978664,no parcel; street parcels=0 dwelling=0
3573,ARIEL DR,,COLUMBUS,43232,39.9235151,-82.8972664,no parcel; street parcels=0 dwelling=0
5141,CEDAR DR,C,COLUMBUS,43232,39.9354426,-82.8559413,no parcel; street parcels=24 dwelling=15
3763,KIMBERLY WEST DR,UNIT 6,COLUMBUS,43232,39.9193108,-82.8950519,no parcel; street parcels=0 dwelling=0
2233,COURTSIDE DR,G,COLUMBUS,43232,39.9270097,-82.8958398,no parcel; street parcels=2 dwelling=0
3793,SOFT WIND DR,,COLUMBUS,43232,39.9276778,-82.8927195,no parcel; street parcels=0 dwelling=0
3789,SOFT WIND DR,,COLUMBUS,43232,39.9277708,-82.8927913,no parcel; street parcels=0 dwelling=0
