address,number,street,unit,city,state,zip,note
"2089 LAKE CLUB TER I, Columbus, OH, 43232",2089,LAKE CLUB TER,I,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5567 HIBERNIA DR B, Columbus, OH, 43232",5567,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4659 REFUGEE RD 3C, Columbus, OH, 43232",4659,REFUGEE RD,3C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4550 LAKE SIDE N K, Columbus, OH, 43232",4550,LAKE SIDE N,K,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2740 CITIZENS PL C, Columbus, OH, 43232",2740,CITIZENS PL,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4669 REFUGEE RD 2I, Columbus, OH, 43232",4669,REFUGEE RD,2I,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"6000 LAKE CLUB CT A, Columbus, OH, 43232",6000,LAKE CLUB CT,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4593 REFUGEE RD 3F, Columbus, OH, 43232",4593,REFUGEE RD,3F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5419 LONSDALE PL S UNIT D, Columbus, OH, 43232",5419,LONSDALE PL S,UNIT D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"3180 ELIM MANOR CT 104, Columbus, OH, 43232",3180,ELIM MANOR CT,104,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5539 CANTARA PL 4, Columbus, OH, 43232",5539,CANTARA PL,4,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5034 COVENTRY DR D, Columbus, OH, 43232",5034,COVENTRY DR,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2510 KIMBERLY PKWY E UNIT 304, Columbus, OH, 43232",2510,KIMBERLY PKWY E,UNIT 304,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4611 REFUGEE RD 3D, Columbus, OH, 43232",4611,REFUGEE RD,3D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4615 REFUGEE RD 2C, Columbus, OH, 43232",4615,REFUGEE RD,2C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2830 WYMAN CT C, Columbus, OH, 43232",2830,WYMAN CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4609 REFUGEE RD 1K, Columbus, OH, 43232",4609,REFUGEE RD,1K,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4650 HILTON CORPORATE DR 101, Columbus, OH, 43232",4650,HILTON CORPORATE DR,101,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4770 LARAINE CT 204, Columbus, OH, 43232",4770,LARAINE CT,204,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5381 YORKSHIRE TERRACE DR 5A, Columbus, OH, 43232",5381,YORKSHIRE TERRACE DR,5A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2813 TENNYSON BLVD 210, Columbus, OH, 43232",2813,TENNYSON BLVD,210,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4491 LAKE SIDE S E, Columbus, OH, 43232",4491,LAKE SIDE S,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5673 HIBERNIA DR B, Columbus, OH, 43232",5673,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2714 BRANDY DR 104, Columbus, OH, 43232",2714,BRANDY DR,104,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5481 E LIVINGSTON AVE UNIT A, Columbus, OH, 43232",5481,E LIVINGSTON AVE,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4520 LAKE SIDE S B, Columbus, OH, 43232",4520,LAKE SIDE S,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5345 YORKSHIRE TERRACE DR D, Columbus, OH, 43232",5345,YORKSHIRE TERRACE DR,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4671 REFUGEE RD 3E, Columbus, OH, 43232",4671,REFUGEE RD,3E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2776 CITIZENS PL E, Columbus, OH, 43232",2776,CITIZENS PL,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4575 LAKE SIDE S C, Columbus, OH, 43232",4575,LAKE SIDE S,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5435 LONSDALE PL N UNIT C, Columbus, OH, 43232",5435,LONSDALE PL N,UNIT C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2780 CITIZENS PL A, Columbus, OH, 43232",2780,CITIZENS PL,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5415 YORKSHIRE TERRACE DR 5C, Columbus, OH, 43232",5415,YORKSHIRE TERRACE DR,5C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4667 REFUGEE RD 2B, Columbus, OH, 43232",4667,REFUGEE RD,2B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5052 COVENTRY CT N D, Columbus, OH, 43232",5052,COVENTRY CT N,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5415 YORKSHIRE TERRACE DR 6B, Columbus, OH, 43232",5415,YORKSHIRE TERRACE DR,6B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5637 HIBERNIA DR A, Columbus, OH, 43232",5637,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2853 CITIZENS PL H, Columbus, OH, 43232",2853,CITIZENS PL,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5653 HIBERNIA DR A, Columbus, OH, 43232",5653,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5427 LONSDALE PL S UNIT A, Columbus, OH, 43232",5427,LONSDALE PL S,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4611 REFUGEE RD 1A, Columbus, OH, 43232",4611,REFUGEE RD,1A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2510 KIMBERLY PKWY E UNIT 106, Columbus, OH, 43232",2510,KIMBERLY PKWY E,UNIT 106,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5585 AUTUMN CHASE DR A, Columbus, OH, 43232",5585,AUTUMN CHASE DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4616 HEBRIDES DR C, Columbus, OH, 43232",4616,HEBRIDES DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4800 LARAINE CT 102, Columbus, OH, 43232",4800,LARAINE CT,102,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5119 CEDAR DR M, Columbus, OH, 43232",5119,CEDAR DR,M,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4582 MANDEVILLE CT C, Columbus, OH, 43232",4582,MANDEVILLE CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2788 CITIZENS PL D, Columbus, OH, 43232",2788,CITIZENS PL,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5119 CEDAR DR E, Columbus, OH, 43232",5119,CEDAR DR,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2845 CITIZENS PL C, Columbus, OH, 43232",2845,CITIZENS PL,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2786 CITIZENS PL E, Columbus, OH, 43232",2786,CITIZENS PL,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4630 HILTON CORPORATE DR 104, Columbus, OH, 43232",4630,HILTON CORPORATE DR,104,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5530 DUNFIELD LN 3, Columbus, OH, 43232",5530,DUNFIELD LN,3,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4822 REFUGEE RD C, Columbus, OH, 43232",4822,REFUGEE RD,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4669 REFUGEE RD 2G, Columbus, OH, 43232",4669,REFUGEE RD,2G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2207 COURTSIDE DR B, Columbus, OH, 43232",2207,COURTSIDE DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5521 CANTARA PL 6, Columbus, OH, 43232",5521,CANTARA PL,6,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4671 REFUGEE RD 3C, Columbus, OH, 43232",4671,REFUGEE RD,3C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4678 FENIMORE CT D, Columbus, OH, 43232",4678,FENIMORE CT,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4630 HILTON CORPORATE DR 110, Columbus, OH, 43232",4630,HILTON CORPORATE DR,110,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5381 YORKSHIRE TERRACE DR 2A, Columbus, OH, 43232",5381,YORKSHIRE TERRACE DR,2A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2720 BRANDY DR 204, Columbus, OH, 43232",2720,BRANDY DR,204,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4573 MONMOUTH CT 212, Columbus, OH, 43232",4573,MONMOUTH CT,212,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5792 HIBERNIA DR C, Columbus, OH, 43232",5792,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4520 LAKE SIDE S D, Columbus, OH, 43232",4520,LAKE SIDE S,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2912 MERRYMOUNT CT C, Columbus, OH, 43232",2912,MERRYMOUNT CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5330 YORKSHIRE TERRACE DR B12, Columbus, OH, 43232",5330,YORKSHIRE TERRACE DR,B12,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2797 TENNYSON BLVD C, Columbus, OH, 43232",2797,TENNYSON BLVD,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5121 CEDAR DR C, Columbus, OH, 43232",5121,CEDAR DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5624 HIBERNIA DR C, Columbus, OH, 43232",5624,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2853 CITIZENS PL C, Columbus, OH, 43232",2853,CITIZENS PL,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2371 SHORE BLVD E H, Columbus, OH, 43232",2371,SHORE BLVD E,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2855 CITIZENS PL D, Columbus, OH, 43232",2855,CITIZENS PL,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2894 MERRYMOUNT CT B, Columbus, OH, 43232",2894,MERRYMOUNT CT,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2744 BRANDY DR 203, Columbus, OH, 43232",2744,BRANDY DR,203,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5788 HIBERNIA DR A, Columbus, OH, 43232",5788,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5200 CEDAR DR D, Columbus, OH, 43232",5200,CEDAR DR,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4680 FENIMORE CT B, Columbus, OH, 43232",4680,FENIMORE CT,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2740 CITIZENS PL E, Columbus, OH, 43232",2740,CITIZENS PL,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4599 REFUGEE RD 2A, Columbus, OH, 43232",4599,REFUGEE RD,2A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2231 COURTSIDE DR D, Columbus, OH, 43232",2231,COURTSIDE DR,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4617 REFUGEE RD 1C, Columbus, OH, 43232",4617,REFUGEE RD,1C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5605 AUTUMN CHASE DR B, Columbus, OH, 43232",5605,AUTUMN CHASE DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5603 HIBERNIA DR A, Columbus, OH, 43232",5603,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5880 YORKLAND CT UNIT K, Columbus, OH, 43232",5880,YORKLAND CT,UNIT K,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4615 WORDSWORTH CT C, Columbus, OH, 43232",4615,WORDSWORTH CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2431 SHORE BLVD E I, Columbus, OH, 43232",2431,SHORE BLVD E,I,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4650 HILTON CORPORATE DR 111, Columbus, OH, 43232",4650,HILTON CORPORATE DR,111,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4665 REFUGEE RD 3H, Columbus, OH, 43232",4665,REFUGEE RD,3H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5435 LONSDALE PL N UNIT A, Columbus, OH, 43232",5435,LONSDALE PL N,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5720 HIBERNIA DR B, Columbus, OH, 43232",5720,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5739 HIBERNIA DR A, Columbus, OH, 43232",5739,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4659 REFUGEE RD 1E, Columbus, OH, 43232",4659,REFUGEE RD,1E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4667 REFUGEE RD 3A, Columbus, OH, 43232",4667,REFUGEE RD,3A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5556 AUTUMN CHASE DR A, Columbus, OH, 43232",5556,AUTUMN CHASE DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5330 YORKSHIRE TERRACE DR B2, Columbus, OH, 43232",5330,YORKSHIRE TERRACE DR,B2,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1754 LONSDALE PL E UNIT B, Columbus, OH, 43232",1754,LONSDALE PL E,UNIT B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5583 HIBERNIA DR A, Columbus, OH, 43232",5583,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2810 CITIZENS PL B, Columbus, OH, 43232",2810,CITIZENS PL,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4650 HILTON CORPORATE DR 306, Columbus, OH, 43232",4650,HILTON CORPORATE DR,306,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5123 CEDAR DR E, Columbus, OH, 43232",5123,CEDAR DR,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2784 MARWOOD CT A, Columbus, OH, 43232",2784,MARWOOD CT,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2205 COURTSIDE DR G, Columbus, OH, 43232",2205,COURTSIDE DR,G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5628 HIBERNIA DR A, Columbus, OH, 43232",5628,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4774 LARAINE CT 201, Columbus, OH, 43232",4774,LARAINE CT,201,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2740 CITIZENS PL D, Columbus, OH, 43232",2740,CITIZENS PL,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2776 CITIZENS PL C, Columbus, OH, 43232",2776,CITIZENS PL,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2748 CITIZENS PL B, Columbus, OH, 43232",2748,CITIZENS PL,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5097 CEDAR DR B, Columbus, OH, 43232",5097,CEDAR DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4774 LARAINE CT 203, Columbus, OH, 43232",4774,LARAINE CT,203,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5121 CEDAR DR L, Columbus, OH, 43232",5121,CEDAR DR,L,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5321 YORKSHIRE TERRACE DR B, Columbus, OH, 43232",5321,YORKSHIRE TERRACE DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2798 MARWOOD CT C, Columbus, OH, 43232",2798,MARWOOD CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2391 SHORE BLVD E D, Columbus, OH, 43232",2391,SHORE BLVD E,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
